frequency,recency,T,monetary_value
3.0,346.0,373.0,269.71
3.0,174.0,185.0,202.58333333333334
5.0,245.0,367.0,24.733999999999998
0.0,0.0,14.0,0.0
2.0,352.0,367.0,282.035
0.0,0.0,226.0,0.0
0.0,0.0,24.0,0.0
0.0,0.0,252.0,0.0
6.0,232.0,255.0,176.77333333333334
1.0,5.0,22.0,86.25
1.0,167.0,181.0,219.43
2.0,358.0,373.0,204.82
1.0,12.0,13.0,190.34
0.0,0.0,199.0,0.0
2.0,288.0,372.0,180.005
3.0,356.0,366.0,68.53333333333333
0.0,0.0,11.0,0.0
2.0,341.0,357.0,240.89000000000001
0.0,0.0,27.0,0.0
12.0,287.0,337.0,1467.7783333333334
5.0,110.0,287.0,329.246
1.0,194.0,202.0,102.78999999999999
0.0,0.0,358.0,0.0
1.0,271.0,316.0,275.7
0.0,0.0,66.0,0.0
1.0,21.0,55.0,34.55
0.0,0.0,178.0,0.0
1.0,3.0,147.0,116.41
3.0,161.0,181.0,261.62333333333333
4.0,240.0,254.0,229.8175
1.0,5.0,140.0,1328.65
0.0,0.0,218.0,0.0
0.0,0.0,277.0,0.0
0.0,0.0,13.0,0.0
0.0,0.0,10.0,0.0
0.0,0.0,20.0,0.0
6.0,336.0,356.0,181.20333333333335
7.0,317.0,373.0,10.778571428571427
0.0,0.0,191.0,0.0
3.0,266.0,275.0,152.73333333333332
17.0,329.0,329.0,238.16176470588235
0.0,0.0,176.0,0.0
0.0,0.0,1.0,0.0
7.0,173.0,195.0,194.7357142857143
0.0,0.0,284.0,0.0
0.0,0.0,16.0,0.0
0.0,0.0,128.0,0.0
1.0,153.0,225.0,283.97
0.0,0.0,28.0,0.0
6.0,96.0,365.0,324.83
0.0,0.0,199.0,0.0
1.0,2.0,162.0,29.849999999999998
0.0,0.0,27.0,0.0
4.0,46.0,48.0,754.9675
0.0,0.0,253.0,0.0
2.0,297.0,325.0,453.12
1.0,126.0,302.0,302.7
1.0,156.0,199.0,721.06
17.0,369.0,370.0,238.66764705882352
2.0,211.0,232.0,244.7
1.0,243.0,268.0,84.60000000000001
6.0,230.0,311.0,538.105
10.0,342.0,365.0,316.69
1.0,29.0,50.0,371.1
4.0,266.0,284.0,527.04
0.0,0.0,304.0,0.0
3.0,369.0,369.0,249.46
1.0,132.0,140.0,489.6
9.0,124.0,133.0,282.65777777777777
0.0,0.0,15.0,0.0
7.0,366.0,367.0,213.41857142857143
1.0,203.0,263.0,135.73
0.0,0.0,126.0,0.0
0.0,0.0,32.0,0.0
1.0,5.0,23.0,106.20000000000002
2.0,255.0,263.0,348.525
11.0,359.0,373.0,937.3690909090909
0.0,0.0,81.0,0.0
0.0,0.0,56.0,0.0
0.0,0.0,228.0,0.0
7.0,370.0,370.0,861.9399999999999
3.0,174.0,253.0,665.6633333333334
4.0,255.0,336.0,629.875
2.0,172.0,234.0,351.0
2.0,71.0,148.0,314.515
4.0,337.0,357.0,448.565
0.0,0.0,31.0,0.0
0.0,0.0,185.0,0.0
2.0,300.0,309.0,146.505
42.0,373.0,373.0,8259.002619047618
0.0,0.0,184.0,0.0
2.0,217.0,328.0,363.225
0.0,0.0,77.0,0.0
1.0,141.0,372.0,84.56
12.0,157.0,161.0,134.97416666666666
0.0,0.0,46.0,0.0
0.0,0.0,224.0,0.0
1.0,133.0,186.0,271.27
0.0,0.0,3.0,0.0
0.0,0.0,332.0,0.0
4.0,35.0,46.0,127.4525
3.0,12.0,16.0,316.4166666666667
0.0,0.0,2.0,0.0
0.0,0.0,148.0,0.0
0.0,0.0,107.0,0.0
0.0,0.0,38.0,0.0
0.0,0.0,172.0,0.0
0.0,0.0,266.0,0.0
0.0,0.0,139.0,0.0
1.0,96.0,329.0,142.85
4.0,242.0,269.0,94.2025
1.0,42.0,86.0,164.25
0.0,0.0,186.0,0.0
0.0,0.0,108.0,0.0
1.0,188.0,224.0,424.20000000000005
7.0,350.0,358.0,224.53571428571428
6.0,349.0,366.0,407.75666666666666
0.0,0.0,281.0,0.0
3.0,231.0,270.0,215.11333333333332
3.0,225.0,280.0,220.63
0.0,0.0,281.0,0.0
0.0,0.0,294.0,0.0
2.0,102.0,125.0,172.055
0.0,0.0,4.0,0.0
0.0,0.0,206.0,0.0
0.0,0.0,21.0,0.0
0.0,0.0,14.0,0.0
0.0,0.0,367.0,0.0
0.0,0.0,219.0,0.0
0.0,0.0,258.0,0.0
10.0,364.0,371.0,234.27100000000002
5.0,326.0,335.0,327.86
3.0,233.0,338.0,301.26666666666665
20.0,341.0,363.0,484.253
0.0,0.0,247.0,0.0
0.0,0.0,238.0,0.0
0.0,0.0,310.0,0.0
2.0,164.0,359.0,270.475
6.0,257.0,294.0,671.21
1.0,141.0,298.0,450.0
3.0,335.0,370.0,174.71666666666667
0.0,0.0,98.0,0.0
0.0,0.0,357.0,0.0
0.0,0.0,266.0,0.0
2.0,193.0,258.0,489.9
0.0,0.0,260.0,0.0
2.0,114.0,352.0,134.37
0.0,0.0,112.0,0.0
1.0,62.0,77.0,279.44
4.0,242.0,315.0,639.47
0.0,0.0,22.0,0.0
1.0,161.0,267.0,482.25
0.0,0.0,210.0,0.0
0.0,0.0,318.0,0.0
0.0,0.0,357.0,0.0
2.0,350.0,366.0,117.46
0.0,0.0,188.0,0.0
0.0,0.0,134.0,0.0
0.0,0.0,200.0,0.0
0.0,0.0,17.0,0.0
0.0,0.0,312.0,0.0
3.0,24.0,189.0,352.2633333333333
3.0,186.0,258.0,383.2
1.0,13.0,161.0,22.45
1.0,64.0,295.0,178.0
7.0,364.0,367.0,191.62857142857143
4.0,330.0,359.0,340.71
0.0,0.0,25.0,0.0
11.0,348.0,370.0,575.5590909090909
13.0,370.0,370.0,575.8184615384615
13.0,266.0,279.0,479.18307692307695
0.0,0.0,119.0,0.0
8.0,370.0,371.0,393.22625
1.0,147.0,160.0,1192.8600000000001
19.0,292.0,333.0,238.38947368421051
0.0,0.0,186.0,0.0
3.0,215.0,238.0,225.49
0.0,0.0,150.0,0.0
1.0,50.0,57.0,438.1
3.0,202.0,252.0,232.53333333333333
3.0,252.0,332.0,348.7266666666667
0.0,0.0,49.0,0.0
1.0,72.0,137.0,265.84
9.0,262.0,276.0,383.01666666666665
0.0,0.0,244.0,0.0
2.0,217.0,266.0,326.865
6.0,272.0,352.0,3113.2100000000005
4.0,173.0,356.0,159.6425
0.0,0.0,277.0,0.0
0.0,0.0,216.0,0.0
0.0,0.0,91.0,0.0
0.0,0.0,22.0,0.0
3.0,213.0,294.0,634.0466666666667
4.0,108.0,207.0,296.22
4.0,365.0,366.0,405.8
15.0,350.0,359.0,467.3686666666666
1.0,209.0,237.0,226.0
0.0,0.0,133.0,0.0
0.0,0.0,69.0,0.0
0.0,0.0,307.0,0.0
4.0,137.0,363.0,272.3875
0.0,0.0,1.0,0.0
0.0,0.0,67.0,0.0
1.0,122.0,366.0,488.3
2.0,97.0,280.0,336.20000000000005
0.0,0.0,225.0,0.0
1.0,153.0,366.0,369.21000000000004
4.0,337.0,364.0,275.65250000000003
2.0,97.0,129.0,366.265
0.0,0.0,39.0,0.0
0.0,0.0,154.0,0.0
0.0,0.0,29.0,0.0
0.0,0.0,212.0,0.0
4.0,276.0,293.0,135.105
0.0,0.0,66.0,0.0
0.0,0.0,295.0,0.0
1.0,247.0,358.0,833.48
2.0,189.0,206.0,637.05
