frequency,recency,T,monetary_value,exp_purchases_h365,exp_aov,exp_clv_h365,exp_clv_disc
0.0,0.0,31.0,0.0,,422.3124833438367,,
9.0,310.0,337.0,736.8055555555555,8.815046143366393,700.1156320036148,6171.55160180399,6110.447130499
2.0,195.0,269.0,398.2,3.077945083645227,407.18851459752887,1253.3038866222666,1240.8949372497689
0.0,0.0,45.0,0.0,,422.3124833438367,,
4.0,303.0,338.0,183.26999999999998,4.340853136647584,238.0312420722749,1033.258663769555,1023.0283799698564
2.0,107.0,165.0,342.825,4.42937442107527,372.4558926031682,1649.746603675231,1633.4124788863674
0.0,0.0,252.0,0.0,0.985483821776958,422.3124833438367,416.1821200698021,412.06150501960605
2.0,179.0,223.0,132.075,3.558115607171906,240.26808067880694,854.9016077685017,846.437235414358
2.0,243.0,259.0,303.28,3.170972307145562,347.65225311301936,1102.395667138144,1091.480858552618
0.0,0.0,32.0,0.0,,422.3124833438367,,
2.0,315.0,372.0,265.33000000000004,2.3637000882554315,323.849038581444,765.4820010763958,757.9029713627681
5.0,248.0,277.0,342.96999999999997,6.146113251028262,358.2092071965816,2201.594354991238,2179.7963910804338
1.0,14.0,37.0,314.4,inf,373.00686940676866,inf,inf
0.0,0.0,322.0,0.0,0.8103378446367236,422.3124833438367,342.21578751602686,338.8275123921058
0.0,0.0,186.0,0.0,,422.3124833438367,,
8.0,301.0,321.0,332.86125,8.24497940111204,344.43267951828597,2839.840347698093,2811.7231165327653
9.0,331.0,337.0,369.7522222222222,8.815046143366393,375.8840964439979,3313.4356547114253,3280.629361100421
6.0,319.0,365.0,328.8983333333333,5.743567905353083,344.34439570859206,1977.7654195800712,1958.1835837426447
0.0,0.0,80.0,0.0,,422.3124833438367,,
0.0,0.0,39.0,0.0,,422.3124833438367,,
3.0,363.0,366.0,400.34,3.22967981759104,406.57530564253466,1313.1080589646028,1300.1069890738643
0.0,0.0,49.0,0.0,,422.3124833438367,,
6.0,161.0,162.0,165.885,10.729112400706535,208.28537405483195,2234.717189657497,2212.5912768886105
1.0,84.0,128.0,148.25,inf,297.0923180796378,inf,inf
1.0,2.0,204.0,574.7,inf,491.938904979758,inf,inf
6.0,163.0,247.0,439.88166666666666,7.86904748558059,436.97659605952333,3438.5895844797574,3404.5441430492647
4.0,154.0,179.0,121.03750000000001,7.092116533744871,190.05532504276266,1347.8945130620327,1334.5490228336957
3.0,262.0,331.0,464.50666666666666,3.5102671062370727,452.53288904499493,1588.5113149050767,1572.7834801040362
0.0,0.0,76.0,0.0,,422.3124833438367,,
3.0,255.0,304.0,859.9066666666668,3.762424704962103,735.7270990813498,2768.1178136937715,2740.7107066274966
2.0,109.0,181.0,332.225,4.149106312966713,365.80730040199035,1517.773379427209,1502.7459202249593
2.0,68.0,106.0,328.6,5.898652322928414,363.53360731432343,2144.35835724718,2123.1270863833465
1.0,113.0,183.0,504.3,inf,459.77288383362486,inf,inf
0.0,0.0,85.0,0.0,,422.3124833438367,,
2.0,179.0,279.0,508.125,2.990220596392817,476.1362974007811,1423.752563178031,1409.6560031465654
2.0,121.0,254.0,599.475,3.219627002504023,533.4333632099882,1717.456460227414,1700.4519408192218
3.0,133.0,140.0,317.34999999999997,6.674834482607354,347.13603530637613,2317.0755786186032,2294.1342362560426
1.0,217.0,225.0,161.0,inf,302.91784037527975,inf,inf
1.0,72.0,369.0,128.28,inf,287.96795100167924,inf,inf
9.0,303.0,369.0,193.95222222222225,8.175209715712638,220.59357385496276,1803.398728202865,1785.5432952503613
0.0,0.0,58.0,0.0,,422.3124833438367,,
0.0,0.0,331.0,0.0,0.7922349047258267,422.3124833438367,334.57069000643173,331.25810891725916
7.0,111.0,111.0,325.98285714285714,15.717408745543368,339.9658451800802,5343.382148219435,5290.477374474688
0.0,0.0,295.0,0.0,0.8699759206201226,422.3124833438367,367.4016914864245,363.7640509766579
3.0,147.0,186.0,150.51333333333332,5.484124595741168,227.64393105304958,1248.427681359236,1236.0670112467683
1.0,56.0,150.0,418.39,inf,420.52028615373433,inf,inf
7.0,269.0,314.0,756.7872857142858,7.44862534788032,708.2356890275028,5275.38230556374,5223.150797587862
0.0,0.0,16.0,0.0,,422.3124833438367,,
1.0,130.0,258.0,158.05,inf,301.5699744323665,inf,inf
0.0,0.0,67.0,0.0,,422.3124833438367,,
0.0,0.0,181.0,0.0,,422.3124833438367,,
1.0,203.0,329.0,551.4300000000001,inf,481.3067556605745,inf,inf
3.0,268.0,283.0,555.13,3.985075353279846,517.4393212508488,2062.03468593461,2041.6185009253563
13.0,340.0,370.0,1393.8738461538462,11.460884847477995,1312.4818937370394,15042.20384852006,14893.271137148573
1.0,77.0,183.0,285.48,inf,359.7932141291242,inf,inf
0.0,0.0,58.0,0.0,,422.3124833438367,,
3.0,232.0,246.0,233.60333333333335,4.448944591435364,287.1548235971081,1277.53589934693,1264.8870290563661
1.0,148.0,247.0,590.65,inf,499.2265191456787,inf,inf
0.0,0.0,63.0,0.0,,422.3124833438367,,
0.0,0.0,105.0,0.0,,422.3124833438367,,
0.0,0.0,74.0,0.0,,422.3124833438367,,
0.0,0.0,44.0,0.0,,422.3124833438367,,
1.0,20.0,217.0,308.26,inf,370.20148063067126,inf,inf
0.0,0.0,321.0,0.0,0.8124004816167635,422.3124833438367,343.0868648613043,339.6899652092122
4.0,212.0,242.0,252.945,5.668563846842746,291.7446879250249,1653.7733904802155,1637.3993965150648
2.0,253.0,295.0,337.525,2.8598087784248887,369.13159650257927,1055.6457800720702,1045.1938416555151
4.0,315.0,361.0,3194.0474999999997,4.11020472252289,2559.0823252574633,10518.352258598085,10414.210157027806
0.0,0.0,44.0,0.0,,422.3124833438367,,
1.0,161.0,316.0,81.36,inf,266.5300289537167,inf,inf
0.0,0.0,43.0,0.0,,422.3124833438367,,
10.0,295.0,297.0,322.332,10.760478419166542,332.95359876106846,3582.740014052313,3547.267340645855
3.0,106.0,204.0,131.79666666666668,5.12628924741428,214.2386411411112,1098.249242462325,1087.3754875864604
0.0,0.0,288.0,0.0,0.8868984657723316,422.3124833438367,374.54829355415205,370.83989460807135
3.0,218.0,366.0,407.7366666666667,3.22967981759104,411.8729616202001,1330.2177915562092,1317.0473183724844
2.0,331.0,370.0,1120.245,2.374398831865414,860.0736802484205,2042.1579417000373,2021.9385561386507
2.0,318.0,366.0,665.64,2.39608952573113,574.9337502846045,1377.592737046258,1363.953204996295
6.0,350.0,365.0,602.0566666666667,5.743567905353083,572.3359030898188,3287.2501240679553,3254.7030931365894
4.0,220.0,265.0,912.435,5.2815335095247455,800.1548839125398,4226.044832193962,4184.202804152437
4.0,361.0,364.0,370.9175,4.08191473683079,382.69136163673716,1562.1135087228388,1546.6470383394444
0.0,0.0,42.0,0.0,,422.3124833438367,,
3.0,293.0,366.0,728.9033333333333,3.22967981759104,641.899619325501,2073.1302454549423,2052.604203420735
1.0,153.0,209.0,288.15,inf,361.013147033388,inf,inf
19.0,353.0,363.0,1973.3363157894737,16.681415992217293,1882.016830901243,31394.705660618107,31083.866990710998
16.0,372.0,372.0,530.109375,13.87620993144114,522.6549053738606,7252.469188665194,7180.662563034846
2.0,250.0,301.0,522.395,2.81378983484949,485.0868078451969,1364.932328934403,1351.418147459805
2.0,307.0,372.0,314.15000000000003,2.3637000882554315,354.47019624762345,837.8612341544277,829.5655783707206
1.0,27.0,69.0,115.34,inf,282.05561700123945,inf,inf
1.0,191.0,205.0,669.59,inf,535.2944979706183,inf,inf
3.0,299.0,312.0,252.00000000000003,3.6840132872079416,300.3309224437667,1106.4231088422544,1095.4684245962915
4.0,359.0,367.0,458.3025,4.054011521376134,450.05769770910973,1824.5390917967484,1806.4743483136122
0.0,0.0,184.0,0.0,,422.3124833438367,,
1.0,137.0,185.0,764.04,inf,578.4490533293153,inf,inf
0.0,0.0,67.0,0.0,,422.3124833438367,,
0.0,0.0,202.0,0.0,,422.3124833438367,,
4.0,126.0,139.0,173.3425,8.437454463534067,230.37799149885294,1943.80381267201,1924.5582303683268
0.0,0.0,65.0,0.0,,422.3124833438367,,
1.0,70.0,269.0,351.26,inf,389.8483401375423,inf,inf
3.0,208.0,265.0,328.32,4.198013354309776,354.99299151299937,1490.2653190579483,1475.5102168890578
0.0,0.0,95.0,0.0,,422.3124833438367,,
0.0,0.0,59.0,0.0,,422.3124833438367,,
2.0,141.0,322.0,326.37,2.6637648544687798,362.13489404935865,964.6422033454568,955.0912904410463
1.0,42.0,108.0,310.19,inf,371.08330478993315,inf,inf
3.0,230.0,294.0,118.63333333333333,3.8652611300677853,204.81077117454936,791.6471128401932,783.8090226140528
1.0,284.0,328.0,339.8,inf,384.61222362710646,inf,inf
0.0,0.0,204.0,0.0,,422.3124833438367,,
1.0,69.0,167.0,449.68,inf,434.81680322280397,inf,inf
4.0,318.0,335.0,313.66499999999996,4.372860214952859,338.5545972494451,1480.4519289014872,1465.7939890113735
0.0,0.0,73.0,0.0,,422.3124833438367,,
7.0,348.0,358.0,655.9614285714285,6.6862010348291765,622.0454825133511,4159.121148891582,4117.941731575824
0.0,0.0,258.0,0.0,0.9675586002065212,422.3124833438367,408.61207523390243,404.5664111226757
1.0,35.0,51.0,515.7,inf,464.981586121493,inf,inf
3.0,143.0,203.0,429.79333333333335,5.144939455849384,427.67043327599646,2200.3384862618755,2178.5529566949263
0.0,0.0,171.0,0.0,,422.3124833438367,,
0.0,0.0,63.0,0.0,,422.3124833438367,,
6.0,318.0,373.0,333.87,5.640281414234196,348.49399555311567,1965.6042060904529,1946.142778307379
1.0,40.0,107.0,88.6,inf,269.83801181022244,inf,inf
3.0,269.0,325.0,279.58666666666664,3.563337050611872,320.08910219642956,1140.5853573536274,1129.2924330233934
13.0,259.0,261.0,160.62692307692308,15.213867310510983,182.54946907834852,2777.283400162222,2749.785544715071
1.0,72.0,132.0,621.24,inf,513.2032036181249,inf,inf
0.0,0.0,371.0,0.0,0.7206794706377387,422.3124833438367,304.35193693994506,301.3385514256882
1.0,50.0,65.0,305.45,inf,368.91758120708266,inf,inf
1.0,21.0,66.0,100.86,inf,275.439651288228,inf,inf
2.0,262.0,262.0,269.45500000000004,3.1424790018552216,326.43634450878915,1025.819358061247,1015.6627307537099
1.0,39.0,63.0,150.6,inf,298.16604179687374,inf,inf
0.0,0.0,213.0,0.0,,422.3124833438367,,
1.0,49.0,86.0,149.32,inf,297.58120504876223,inf,inf
1.0,287.0,316.0,310.18,inf,371.0787357528385,inf,inf
0.0,0.0,160.0,0.0,,422.3124833438367,,
1.0,19.0,296.0,299.44,inf,366.17158991321537,inf,inf
4.0,226.0,311.0,229.6825,4.64697419633401,273.8112966921638,1272.3940303932409,1259.796069696278
1.0,156.0,234.0,269.73,inf,352.59698070509586,inf,inf
0.0,0.0,176.0,0.0,,422.3124833438367,,
1.0,91.0,176.0,530.31,inf,471.65694931673454,inf,inf
0.0,0.0,318.0,0.0,0.8186518802892044,422.3124833438367,345.7269085590352,342.3038698604309
0.0,0.0,256.0,0.0,0.973460777302237,422.3124833438367,411.10463830032927,407.0342953468607
1.0,87.0,115.0,600.05,inf,503.5214140146226,inf,inf
0.0,0.0,317.0,0.0,0.820757114531133,422.3124833438367,346.6159752597645,343.1841339205589
0.0,0.0,86.0,0.0,,422.3124833438367,,
0.0,0.0,25.0,0.0,,422.3124833438367,,
0.0,0.0,135.0,0.0,,422.3124833438367,,
8.0,316.0,323.0,395.73375,8.203218395551229,399.17198028567236,3274.49493166804,3242.0741897703365
2.0,166.0,225.0,313.075,3.5341443354074413,353.7959286423153,1250.3658771014539,1237.9860169321325
3.0,53.0,60.0,355.52666666666664,10.724330728516598,374.4790068756425,4016.036720620831,3976.273980812704
0.0,0.0,211.0,0.0,,422.3124833438367,,
0.0,0.0,67.0,0.0,,422.3124833438367,,
0.0,0.0,199.0,0.0,,422.3124833438367,,
10.0,228.0,235.0,410.36,12.934560495233676,411.62979264383017,5324.250454592116,5271.53510355655
4.0,366.0,372.0,279.7425,4.008344351567682,312.40326080251424,1252.2198458490834,1239.8216295535478
1.0,126.0,162.0,261.3,inf,348.7452824343302,inf,inf
7.0,280.0,309.0,236.3942857142857,7.546410989200538,263.3817457084951,1987.586900169409,1967.90782194991
1.0,223.0,266.0,501.52,inf,458.5026915213202,inf,inf
8.0,301.0,360.0,265.59375,7.500408277300609,285.86691683396197,2144.118589227853,2122.889692304805
0.0,0.0,287.0,0.0,0.8893698645009479,422.3124833438367,375.5919960885668,371.8732634540265
1.0,50.0,274.0,228.29999999999998,inf,333.66746002208026,inf,inf
6.0,350.0,354.0,197.64999999999998,5.891923016241167,234.79802019521935,1383.4118593560713,1369.714712233734
0.0,0.0,21.0,0.0,,422.3124833438367,,
3.0,261.0,367.0,394.0800000000001,3.2223206526231336,402.09175542799863,1295.66856776513,1282.8401661040891
3.0,199.0,202.0,365.53000000000003,5.163725864306474,381.6436150725663,1970.7030060976347,1951.191095146173
1.0,61.0,72.0,1085.9,inf,725.5080812567927,inf,inf
0.0,0.0,59.0,0.0,,422.3124833438367,,
2.0,279.0,324.0,262.485,2.6503069081457626,322.0645815236751,853.5699852812702,845.1187973081883
0.0,0.0,9.0,0.0,,422.3124833438367,,
9.0,344.0,358.0,630.1988888888889,8.384408673924607,605.946092878804,5080.499677063771,5030.19770006314
0.0,0.0,22.0,0.0,,422.3124833438367,,
0.0,0.0,17.0,0.0,,422.3124833438367,,
2.0,295.0,326.0,425.425,2.6369842634638165,424.2647337180068,1118.7794263570504,1107.7024023337133
3.0,179.0,326.0,227.08666666666667,3.554380904200792,282.4874430489621,1004.0679732497398,994.1267061878611
12.0,348.0,357.0,465.6225,10.957210019908867,461.7191245514464,5059.153417918658,5009.062790018474
1.0,257.0,329.0,406.61,inf,415.13796045627055,inf,inf
2.0,303.0,372.0,219.14499999999998,2.3637000882554315,294.8806205803687,697.009348890634,690.1082662283504
6.0,242.0,280.0,1134.8383333333334,7.131041208565003,1017.0219348360547,7252.4253273304175,7180.61913597071
1.0,137.0,266.0,305.08,inf,368.74852683458175,inf,inf
0.0,0.0,38.0,0.0,,422.3124833438367,,
1.0,96.0,242.0,585.4000000000001,inf,496.82777467100266,inf,inf
2.0,308.0,322.0,803.295,2.6637648544687798,661.2745011764096,1761.4797753900934,1744.0393815743498
0.0,0.0,100.0,0.0,,422.3124833438367,,
0.0,0.0,136.0,0.0,,422.3124833438367,,
0.0,0.0,188.0,0.0,,422.3124833438367,,
4.0,218.0,218.0,132.59,6.137904883965069,198.96131116710993,1221.2056035326978,1209.1144589432652
3.0,244.0,322.0,1424.9133333333332,3.590478359384774,1140.3973485298595,4094.5720009962365,4054.0316841546896
7.0,372.0,372.0,478.0057142857143,6.475310746536049,469.9214123660765,3042.887171521453,3012.759575763815
6.0,316.0,325.0,421.56,6.322461799606637,421.68442338407976,2666.083658334996,2639.686790430689
3.0,276.0,325.0,979.4833333333332,3.563337050611872,821.3705478811656,2926.82010554633,2897.841688659733
1.0,11.0,14.0,303.5,inf,368.02661897363157,inf,inf
0.0,0.0,91.0,0.0,,422.3124833438367,,
0.0,0.0,90.0,0.0,,422.3124833438367,,
0.0,0.0,21.0,0.0,,422.3124833438367,,
0.0,0.0,35.0,0.0,,422.3124833438367,,
3.0,64.0,71.0,439.9633333333333,9.898602586319834,434.9544118194201,4305.440865766934,4262.812738383102
3.0,231.0,245.0,149.70333333333335,4.462985097053993,227.0637911690601,1013.3823160680953,1003.3488277901934
9.0,302.0,326.0,281.42777777777775,9.058760748622642,297.86390796183645,2698.277877876031,2671.562255322803
1.0,126.0,156.0,273.85,inf,354.4794239880798,inf,inf
4.0,357.0,368.0,212.84,4.044795030710324,260.82717452818906,1054.9924594058334,1044.5469895107262
3.0,63.0,130.0,133.95,7.005492843592992,215.78090601788986,1511.6515928923395,1496.68474543796
0.0,0.0,15.0,0.0,,422.3124833438367,,
0.0,0.0,286.0,0.0,0.8918550751353804,422.3124833438367,376.6415315632266,372.91240748834315
5.0,328.0,359.0,100.764,4.976416698674846,162.5233974238007,808.7841488651703,800.7763850150201
8.0,308.0,325.0,537.75625,8.161878298936452,522.8224211498997,4267.212973380781,4224.963339980971
0.0,0.0,67.0,0.0,,422.3124833438367,,
0.0,0.0,134.0,0.0,,422.3124833438367,,
1.0,59.0,262.0,51.0,inf,252.6584323344468,inf,inf
7.0,273.0,336.0,371.8414285714286,7.0468508293775765,379.16769135206243,2671.938160277462,2645.483327007388
6.0,354.0,361.0,359.45,5.796642818913581,369.84433360666867,2143.8555005169746,2122.6292084326483
7.0,348.0,372.0,216.05571428571426,6.475310746536049,245.99547475274562,1592.897141265691,1577.1258824412782
0.0,0.0,368.0,0.0,0.7255947025598593,422.3124833438367,306.42770073918666,303.3937631081056
3.0,263.0,314.0,557.6866666666666,3.664918456436741,519.2704623661572,1903.0839014081696,1884.2414865427422
0.0,0.0,65.0,0.0,,422.3124833438367,,
1.0,141.0,367.0,192.12,inf,317.1366838137409,inf,inf
0.0,0.0,324.0,0.0,0.8062438334110945,422.3124833438367,340.4868354684939,337.11567868167714
0.0,0.0,214.0,0.0,,422.3124833438367,,
0.0,0.0,43.0,0.0,,422.3124833438367,,
2.0,268.0,339.0,247.5,2.5535485930105977,312.6656047185194,798.4068150117828,790.5017970413691
3.0,356.0,373.0,331.46,3.1788604464907495,357.2419288410574,1135.6222374209003,1124.3784528919805
2.0,368.0,368.0,313.865,2.385194866635121,354.29143692900686,845.0541166558478,836.6872442137106
2.0,316.0,353.0,358.31000000000006,2.46940496708461,382.1684822480021,943.728748326403,934.3848993330722
2.0,270.0,312.0,629.3299999999999,2.73315812981032,552.1591858671734,1509.1383678023124,1494.1964037646658
3.0,91.0,105.0,584.3533333333334,7.995724583650166,538.3697178061407,4304.655987755361,4262.035631440951
0.0,0.0,371.0,0.0,0.7206794706377387,422.3124833438367,304.35193693994506,301.3385514256882
2.0,321.0,357.0,156.805,2.446372963466831,255.77937172929074,625.7317396110692,619.5363758525438
1.0,42.0,188.0,78.0,inf,264.99483248992397,inf,inf
1.0,11.0,14.0,125.10000000000001,inf,286.51499720558974,inf,inf
2.0,175.0,247.0,330.35,3.2903070399245946,364.63125225319715,1199.7487762652154,1187.8700755101142
1.0,22.0,63.0,796.39,inf,593.229888330415,inf,inf
0.0,0.0,7.0,0.0,,422.3124833438367,,
6.0,189.0,254.0,284.6333333333333,7.700010200003202,307.3986289400024,2366.972578305018,2343.537206242592
4.0,251.0,276.0,548.3025,5.1145236889379575,519.4399743757406,2656.688053926051,2630.384211807971
1.0,330.0,366.0,147.6,inf,296.7953306684874,inf,inf
0.0,0.0,294.0,0.0,0.8723537811919665,422.3124833438367,368.4058916895653,364.75830860353
5.0,260.0,268.0,275.03200000000004,6.308869115344454,303.3199701655288,1913.6059918445058,1894.6593978658473
0.0,0.0,308.0,0.0,0.8402030080391707,422.3124833438367,354.82821883798374,351.31506815641956
4.0,149.0,185.0,411.32,6.926454797755675,413.83822200366546,2866.431738291967,2838.0512260316505
3.0,95.0,104.0,322.18,8.041189714862202,350.59538794794315,2819.2040276451244,2791.2911164803213
7.0,326.0,365.0,743.2671428571429,6.57906631601845,696.678099159391,4583.491415287311,4538.110312165654
2.0,230.0,234.0,443.5,3.430153029901583,435.6018378723738,1494.1809640086212,1479.3870930778428
4.0,351.0,364.0,432.4375,4.08191473683079,430.1180023093052,1755.7050122025728,1738.321794259973
1.0,164.0,175.0,289.91,inf,361.8172975620414,inf,inf
0.0,0.0,169.0,0.0,,422.3124833438367,,
1.0,61.0,71.0,505.75,inf,460.43539421234493,inf,inf
4.0,349.0,367.0,198.72750000000002,4.054011521376134,249.94764808976876,1013.2906450967901,1003.2580644522674
2.0,132.0,203.0,30.479999999999997,3.817014762124805,176.54508778459353,673.8752062544131,667.2031745093199
5.0,290.0,361.0,537.37,4.953423770718237,515.2710529800412,2552.355882194352,2527.085031875596
4.0,163.0,185.0,362.7675,6.926454797755675,376.4084110274811,2607.175844476887,2581.3622222543436
0.0,0.0,151.0,0.0,,422.3124833438367,,
1.0,45.0,363.0,83.14,inf,267.34331755655927,inf,inf
0.0,0.0,126.0,0.0,,422.3124833438367,,
3.0,89.0,319.0,194.62666666666667,3.618036302696993,259.23887436464224,937.9356585215804,928.6491668530499
1.0,7.0,51.0,335.35,inf,382.57900212000004,inf,inf
7.0,298.0,361.0,501.23428571428576,6.639861867108917,489.7781775371438,3252.059444370982,3219.8608360108733
0.0,0.0,24.0,0.0,,422.3124833438367,,
